acc,accuracy,allowed_responses,average_response_time,avg_rt,background,bidi,break_if,canvas_backend,column_order,compensation,coordinates,correct,correct__keyboard_response,correct_keyboard_response,correct_response,count__keyboard_response,count__sketchpad,count_attente,count_blank_screen,count_experiment,count_getting_started,count_keyboard_response,count_logger,count_loop,count_sequence,count_sketchpad,count_stimuluspresentation,count_welcome,cycles,delay_attente,description,duration,flush,font_bold,font_family,font_italic,font_size,foreground,freq,height,item,jitter,jitter_mode,keyboard_backend,length,mouse_backend,note,order,repeat,repeat_cycle,reset_variables,resp,response,response__keyboard_response,response__sketchpad,response_keyboard_response,response_time,response_time__keyboard_response,response_time__sketchpad,response_time_keyboard_response,response_time_welcome,response_welcome,sampler_backend,start,start_response_interval,subject_nr,subject_parity,synth_backend,time__keyboard_response,time__sketchpad,time_attente,time_blank_screen,time_experiment,time_getting_started,time_keyboard_response,time_logger,time_loop,time_sequence,time_sketchpad,time_stimuluspresentation,time_welcome,timeout,title,width
"96.2962962963","96.2962962963","NA","560","560","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","53","NA","NA","53","0","0","NA","53","0","53","NA","53","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","madame","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","494","494","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","83197","NA","NA","83695","2851","NA","NA","84195","2853","83177","NA","83197","NA","NA","lEXDEC","1024"
"96.3636363636","96.3636363636","NA","559","559","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","54","NA","NA","54","0","0","NA","54","0","54","NA","54","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","boulot","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","501","501","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","84639","NA","NA","85144","2851","NA","NA","85644","2853","84621","NA","84639","NA","NA","lEXDEC","1024"
"96.4285714286","96.4285714286","NA","560","560","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","55","NA","NA","55","0","0","NA","55","0","55","NA","55","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","heures","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","598","598","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","86059","NA","NA","86661","2851","NA","NA","87161","2853","86040","NA","86059","NA","NA","lEXDEC","1024"
"94.7368421053","94.7368421053","NA","562","562","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","56","NA","NA","56","0","0","NA","56","0","56","NA","56","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","sotant","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","658","658","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","87558","NA","NA","88219","2851","NA","NA","88720","2853","87539","NA","87558","NA","NA","lEXDEC","1024"
"94.8275862069","94.8275862069","NA","571","571","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","57","NA","NA","57","0","0","NA","57","0","57","NA","57","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","éniger","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","1103","1103","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","89162","NA","NA","90269","2851","NA","NA","90769","2853","89138","NA","89162","NA","NA","lEXDEC","1024"
"94.9152542373","94.9152542373","NA","572","572","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","58","NA","NA","58","0","0","NA","58","0","58","NA","58","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","mora","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","619","619","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","91196","NA","NA","91819","2851","NA","NA","92319","2853","91176","NA","91196","NA","NA","lEXDEC","1024"
"95","95","NA","571","571","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","59","NA","NA","59","0","0","NA","59","0","59","NA","59","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","guerre","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","506","506","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","92737","NA","NA","93248","2851","NA","NA","93748","2853","92714","NA","92737","NA","NA","lEXDEC","1024"
"95.0819672131","95.0819672131","NA","570","570","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","60","NA","NA","60","0","0","NA","60","0","60","NA","60","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","paye","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","518","518","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","94157","NA","NA","94679","2851","NA","NA","95179","2853","94135","NA","94157","NA","NA","lEXDEC","1024"
"95.1612903226","95.1612903226","NA","576","576","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","61","NA","NA","61","0","0","NA","61","0","61","NA","61","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","pnos","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","934","934","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","95676","NA","NA","96614","2851","NA","NA","97114","2853","95656","NA","95676","NA","NA","lEXDEC","1024"
"95.2380952381","95.2380952381","NA","575","575","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","62","NA","NA","62","0","0","NA","62","0","62","NA","62","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","chance","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","548","548","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","97546","NA","NA","98098","2851","NA","NA","98598","2853","97525","NA","97546","NA","NA","lEXDEC","1024"
"95.3125","95.3125","NA","575","575","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","63","NA","NA","63","0","0","NA","63","0","63","NA","63","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","pnes","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","530","530","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","99053","NA","NA","99587","2851","NA","NA","100087","2853","99027","NA","99053","NA","NA","lEXDEC","1024"
"95.3846153846","95.3846153846","NA","573","573","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","64","NA","NA","64","0","0","NA","64","0","64","NA","64","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","mège","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","500","500","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","100513","NA","NA","101019","2851","NA","NA","101519","2853","100493","NA","100513","NA","NA","lEXDEC","1024"
"93.9393939394","93.9393939394","NA","573","573","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","65","NA","NA","65","0","0","NA","65","0","65","NA","65","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","vere","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","579","579","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","101969","NA","NA","102552","2851","NA","NA","103052","2853","101947","NA","101969","NA","NA","lEXDEC","1024"
"92.5373134328","92.5373134328","NA","573","573","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","66","NA","NA","66","0","0","NA","66","0","66","NA","66","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","nerf","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","513","513","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","103494","NA","NA","104011","2851","NA","NA","104511","2853","103476","NA","103494","NA","NA","lEXDEC","1024"
"92.6470588235","92.6470588235","NA","575","575","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","67","NA","NA","67","0","0","NA","67","0","67","NA","67","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","poumon","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","759","759","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","104958","NA","NA","105722","2851","NA","NA","106222","2853","104939","NA","104958","NA","NA","lEXDEC","1024"
"92.7536231884","92.7536231884","NA","578","578","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","68","NA","NA","68","0","0","NA","68","0","68","NA","68","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","aide","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","739","739","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","106677","NA","NA","107419","2851","NA","NA","107920","2853","106656","NA","106677","NA","NA","lEXDEC","1024"
"92.8571428571","92.8571428571","NA","580","580","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","69","NA","NA","69","0","0","NA","69","0","69","NA","69","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","hara","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","726","726","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","108372","NA","NA","109102","2851","NA","NA","109602","2853","108351","NA","108372","NA","NA","lEXDEC","1024"
"92.9577464789","92.9577464789","NA","579","579","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","70","NA","NA","70","0","0","NA","70","0","70","NA","70","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","morgue","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","540","540","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","110033","NA","NA","110577","2851","NA","NA","111077","2853","110013","NA","110033","NA","NA","lEXDEC","1024"
"93.0555555556","93.0555555556","NA","578","578","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","71","NA","NA","71","0","0","NA","71","0","71","NA","71","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","stre","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","516","516","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","111491","NA","NA","112011","2851","NA","NA","112511","2853","111468","NA","111490","NA","NA","lEXDEC","1024"
"93.1506849315","93.1506849315","NA","578","578","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","72","NA","NA","72","0","0","NA","72","0","72","NA","72","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","vera","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","525","525","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","112987","NA","NA","113516","2851","NA","NA","114016","2853","112938","NA","112987","NA","NA","lEXDEC","1024"
"93.2432432432","93.2432432432","NA","577","577","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","73","NA","NA","73","0","0","NA","73","0","73","NA","73","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","aplété","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","568","568","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","114424","NA","NA","114995","2851","NA","NA","115495","2853","114409","NA","114424","NA","NA","lEXDEC","1024"
"93.3333333333","93.3333333333","NA","576","576","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","74","NA","NA","74","0","0","NA","74","0","74","NA","74","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","police","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","495","495","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","115953","NA","NA","116452","2851","NA","NA","116952","2853","115937","NA","115952","NA","NA","lEXDEC","1024"
"93.4210526316","93.4210526316","NA","576","576","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","75","NA","NA","75","0","0","NA","75","0","75","NA","75","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","rous","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","539","539","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","117390","NA","NA","117934","2851","NA","NA","118434","2853","117368","NA","117389","NA","NA","lEXDEC","1024"
"93.5064935065","93.5064935065","NA","578","578","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","76","NA","NA","76","0","0","NA","76","0","76","NA","76","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","jetons","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","751","751","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","118893","NA","NA","119651","2851","NA","NA","120151","2853","118870","NA","118893","NA","NA","lEXDEC","1024"
"93.5897435897","93.5897435897","NA","577","577","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","77","NA","NA","77","0","0","NA","77","0","77","NA","77","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","numéro","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","470","470","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","120620","NA","NA","121094","2851","NA","NA","121594","2853","120600","NA","120620","NA","NA","lEXDEC","1024"
"93.6708860759","93.6708860759","NA","577","577","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","78","NA","NA","78","0","0","NA","78","0","78","NA","78","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","noce","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","567","567","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","122046","NA","NA","122616","2851","NA","NA","123116","2853","122025","NA","122046","NA","NA","lEXDEC","1024"
"92.5","92.5","NA","576","576","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","79","NA","NA","79","0","0","NA","79","0","79","NA","79","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","lutz","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","501","501","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","123536","NA","NA","124041","2851","NA","NA","124541","2853","123517","NA","123536","NA","NA","lEXDEC","1024"
"92.5925925926","92.5925925926","NA","576","576","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","80","NA","NA","80","0","0","NA","80","0","80","NA","80","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","caviar","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","634","634","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","124982","NA","NA","125621","2851","NA","NA","126121","2853","124964","NA","124981","NA","NA","lEXDEC","1024"
"92.6829268293","92.6829268293","NA","577","577","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","81","NA","NA","81","0","0","NA","81","0","81","NA","81","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","brai","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","605","605","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","126564","NA","NA","127174","2851","NA","NA","127674","2853","126543","NA","126564","NA","NA","lEXDEC","1024"
